Count,Time,Count,LocatorTime
3514,2745442,3514,2739431
3515,4057211,3515,4050819
3516,3431204,3516,3423724
3517,3652899,3517,3646245
3518,3772700,3518,3764809
3519,3955953,3519,3947941
3520,3686618,3520,3679157
3521,4748647,3521,4740474
3522,3778867,3522,3771417
3523,4189617,3523,4182869
3524,4090797,3524,4083969
3525,3634008,3525,3627240
3526,3741404,3526,3734322
3527,3328248,3527,3321943
3528,4831188,3528,4823024
3529,3804509,3529,3798028
3530,4776358,3530,4770143
3531,3253599,3531,3246745
3532,3495154,3532,3488696
3533,3318465,3533,3311987
3534,4254663,3534,4247704
3535,3723057,3535,3715539
3536,5105879,3536,5085856
3537,4577676,3537,4569125
3538,3896717,3538,3889067
3539,4568012,3539,4561363
3540,4022115,3540,4015125
3541,3914496,3541,3907538
3542,3667948,3542,3661050
3543,3720777,3543,3714330
3544,3873334,3544,3866343
3545,3303920,3545,3296357
3546,4504405,3546,4496849
3547,3912631,3547,3905225
3548,4031152,3548,4024116
3549,3466675,3549,3459766
3550,3346823,3550,3339996
3551,3775706,3551,3768381
3552,4792790,3552,4785687
3553,4515135,3553,4507421
3554,3652614,3554,3645592
3555,3916449,3555,3909838
3556,4664177,3556,4656175
3557,3429476,3557,3422250
3558,3659351,3558,3651931
3559,4080437,3559,4073618
3560,3372543,3560,3365637
3561,2933287,3561,2926384
3562,4037895,3562,4031791
3563,3596201,3563,3589229
3564,3353499,3564,3346362
3565,3069157,3565,3061552
3566,3720260,3566,3712188
3567,3635911,3567,3629587
3568,3017965,3568,3010850
3569,3874439,3569,3867684
3570,3710226,3570,3703464
3571,2880585,3571,2873849
3572,4555453,3572,4547430
3573,4450024,3573,4442821
3574,4263019,3574,4254301
3575,3321902,3575,3314092
3576,3796281,3576,3789846
3577,3806482,3577,3798075
3578,2916000,3578,2909154
3579,3704635,3579,3697932
3580,3050824,3580,3044015
3581,3591527,3581,3585157
3582,3497891,3582,3490532
3583,4383570,3583,4376203
3584,3712429,3584,3706016
3585,4108503,3585,4101695
3586,3699542,3586,3691983
3587,3786213,3587,3778035
3588,3537152,3588,3529825
3589,3590692,3589,3583853
3590,4025035,3590,4016762
3591,4452304,3591,4445696
3592,3948827,3592,3941343
3593,4087873,3593,4081195
3594,3916067,3594,3908244
3595,4357897,3595,4351269
3596,3681527,3596,3674130
3597,3450423,3597,3443798
3598,3110090,3598,3103131
3599,4663227,3599,4657039
3600,4670654,3600,4663195
3601,4018503,3601,4010831
3602,4110823,3602,4104212
3603,3907790,3603,3900280
3604,4019871,3604,4012760
3605,3468539,3605,3460935
3606,3238893,3606,3231302
3607,3883073,3607,3877101
3608,4018738,3608,4010515
3609,3924879,3609,3918587
3610,3195356,3610,3187613
3611,3903618,3611,3897065
3612,4520506,3612,4512870
3613,3410626,3613,3403896
3614,3230782,3614,3224004
3615,3059084,3615,3052947
3616,3923122,3616,3916957
3617,2503658,3617,2496517
3618,3543297,3618,3503074
3619,4250281,3619,4243991
3620,3306620,3620,3299720
3621,3551245,3621,3543543
3622,3373798,3622,3367513
3623,3868371,3623,3860394
3624,3753271,3624,3746880
3625,3911211,3625,3904438
3626,5514290,3626,5505744
3627,4039876,3627,4032814
3628,4484700,3628,4477234
3629,3702883,3629,3694392
3630,3488363,3630,3481881
3631,3536896,3631,3529663
3632,4217723,3632,4210736
3633,3752931,3633,3746053
3634,3503392,3634,3496739
3635,4286548,3635,4279286
3636,3065659,3636,3058751
3637,3051726,3637,3045065
3638,3251250,3638,3244353
3639,3563658,3639,3557155
3640,4459272,3640,4451245
3641,3361597,3641,3355223
3642,2925323,3642,2919104
3643,3198368,3643,3191525
3644,4458365,3644,4451640
3645,3990744,3645,3983375
3646,3364978,3646,3358108
3647,3675265,3647,3667124
3648,4369229,3648,4361531
3649,2809124,3649,2801893
3650,4948717,3650,4941616
3651,3514082,3651,3506990
3652,3311187,3652,3304753
3653,3457493,3653,3448941
3654,3924103,3654,3916818
3655,4178786,3655,4170912
3656,4087483,3656,4081360
3657,3478395,3657,3471056
3658,3299908,3658,3293883
3659,3054280,3659,3048405
3660,3086677,3660,3080570
3661,2922853,3661,2916401
3662,4308851,3662,4303183
3663,3657144,3663,3648347
3664,3474532,3664,3467890
3665,4257506,3665,4250002
3666,2778863,3666,2770694
3667,4211269,3667,4204143
3668,5232621,3668,5225552
3669,4170255,3669,4163399
3670,3559259,3670,3551701
3671,5338049,3671,5331162
3672,4054190,3672,4046900
3673,3319272,3673,3312034
3674,4482729,3674,4474520
3675,3969177,3675,3961727
3676,4405438,3676,4398386
3677,3635305,3677,3628093
3678,3764517,3678,3758328
3679,3663801,3679,3657028
3680,5818539,3680,5811999
3681,3872923,3681,3864886
3682,3773874,3682,3766909
3683,4670570,3683,4662643
3684,3438298,3684,3431197
3685,4776679,3685,4768585
3686,4391359,3686,4384438
3687,2937626,3687,2931274
3688,3671037,3688,3663041
3689,3501528,3689,3494970
3690,3350608,3690,3343939
3691,3659792,3691,3653069
3692,4095352,3692,4089560
3693,3223703,3693,3216199
3694,3213116,3694,3206539
3695,3487738,3695,3481967
3696,2039989,3696,2034413
3697,4455777,3697,4448246
3698,4361952,3698,4355513
3699,3829004,3699,3821186
3700,3405352,3700,3398200
3701,3490571,3701,3484129
3702,5250033,3702,5242054
3703,3975151,3703,3967429
3704,3638711,3704,3631221
3705,4188056,3705,4180881
3706,2870215,3706,2862679
3707,3094762,3707,3087207
3708,3529364,3708,3522745
3709,3792808,3709,3785664
3710,4571976,3710,4565572
3711,3498213,3711,3490932
3712,3669866,3712,3662763
3713,3695577,3713,3688784
3714,3944981,3714,3938819
3715,3573743,3715,3567794
3716,5990268,3716,5983688
3717,2841874,3717,2835170
3718,4142191,3718,4135814
3719,3261194,3719,3253994
3720,3543104,3720,3536273
3721,4516757,3721,4509890
3722,3549505,3722,3542784
3723,4178235,3723,4134979
3724,3449404,3724,3410097
3725,3992217,3725,3985534
3726,3072036,3726,3064828
3727,3512661,3727,3506946
3728,3224388,3728,3218279
3729,3041906,3729,3035269
3730,3541076,3730,3533208
3731,4362242,3731,4355854
3732,3851077,3732,3843360
3733,3915666,3733,3908657
3734,3345669,3734,3338668
3735,4269259,3735,4261615
3736,3759335,3736,3751289
3737,4821452,3737,4815314
3738,3594700,3738,3587109
3739,3317509,3739,3310699
3740,3969471,3740,3962951
3741,3466662,3741,3459809
3742,4779593,3742,4772696
3743,2906486,3743,2899457
3744,4772969,3744,4766463
3745,4639370,3745,4630962
3746,4311475,3746,4304049
3747,3640355,3747,3632684
3748,3871423,3748,3863559
3749,2636181,3749,2629490
3750,4184053,3750,4176161
3751,3003359,3751,2996471
3752,5279604,3752,5272745
3753,4818308,3753,4811441
3754,4390706,3754,4382805
3755,3137346,3755,3130706
3756,4419284,3756,4411980
3757,3370915,3757,3363248
3758,3429172,3758,3422752
3759,3609636,3759,3603211
3760,3944176,3760,3937926
3761,3053880,3761,3047299
3762,3778892,3762,3772469
3763,5041193,3763,5003880
3764,3173136,3764,3165830
3765,4070023,3765,4063109
3766,3979983,3766,3973229
3767,4191772,3767,4184129
3768,3862645,3768,3855254
3769,3270315,3769,3263653
3770,4474434,3770,4466348
3771,3543292,3771,3536018
3772,5745664,3772,5738898
3773,3138566,3773,3130987
3774,4115172,3774,4107918
3775,3690346,3775,3682495
3776,4135077,3776,4128696
3777,3498114,3777,3491668
3778,3602937,3778,3596261
3779,3315074,3779,3308574
3780,3141127,3780,3134090
3781,3493208,3781,3486581
3782,3477382,3782,3470539
3783,4178733,3783,4171832
3784,4112382,3784,4105313
3785,3039856,3785,3032719
3786,4447421,3786,4440105
3787,3963521,3787,3955580
3788,4754890,3788,4748454
3789,2955776,3789,2948770
3790,4223390,3790,4216817
3791,3342275,3791,3334008
3792,3213948,3792,3206670
3793,3613310,3793,3605376
3794,3624895,3794,3617786
3795,3509310,3795,3503149
3796,3698925,3796,3691493
3797,3656975,3797,3649570
3798,3513512,3798,3507311
3799,4001015,3799,3994346
3800,3800089,3800,3792700
3801,3187807,3801,3181161
3802,3641757,3802,3635530
3803,2911715,3803,2905352
3804,2881627,3804,2874419
3805,3492760,3805,3486204
3806,3467640,3806,3461608
3807,3316278,3807,3310737
3808,3443390,3808,3436495
3809,3475701,3809,3469121
3810,2655288,3810,2648407
3811,4670394,3811,4663499
3812,3605645,3812,3597718
3813,3596149,3813,3589264
3814,3461635,3814,3453945
3815,3030118,3815,3022553
3816,4263046,3816,4254927
3817,3463653,3817,3455729
3818,3311458,3818,3304480
3819,3199090,3819,3191803
3820,3789943,3820,3783575
3821,4180559,3821,4173703
3822,2718595,3822,2711550
3823,3069577,3823,3063420
3824,3737910,3824,3730290
3825,4241305,3825,4234625
3826,5853711,3826,5847026
3827,3605845,3827,3598442
3828,3892012,3828,3884030
3829,4102803,3829,4095570
3830,4198215,3830,4191596
3831,3992831,3831,3982886
3832,3589706,3832,3582143
3833,4205009,3833,4198123
3834,4019954,3834,4012212
3835,3802484,3835,3795622
3836,3481186,3836,3473600
3837,2799694,3837,2792387
3838,3476013,3838,3469708
3839,3233609,3839,3226649
3840,3773844,3840,3767921
3841,3389021,3841,3381344
3842,4158784,3842,4151462
3843,3418930,3843,3412406
3844,4479674,3844,4472722
3845,2966836,3845,2959465
3846,3536369,3846,3529662
3847,4900851,3847,4893009
3848,3508976,3848,3501601
3849,4180199,3849,4173789
3850,3462272,3850,3455349
3851,4140820,3851,4134284
3852,3491399,3852,3483935
3853,3813413,3853,3805964
3854,3522100,3854,3515249
3855,3858036,3855,3850596
3856,3840749,3856,3833060
3857,4005797,3857,3999160
3858,3355658,3858,3348000
3859,3441364,3859,3434231
3860,3360184,3860,3353325
3861,3351494,3861,3344390
3862,3655804,3862,3649116
3863,5333143,3863,5289925
3864,3932591,3864,3925811
3865,3062986,3865,3056533
3866,5310340,3866,5303292
3867,3583905,3867,3577519
3868,3724808,3868,3718438
3869,2809057,3869,2801734
3870,3824647,3870,3818361
3871,3550168,3871,3542570
3872,3453116,3872,3445841
3873,3084574,3873,3077389
3874,4404763,3874,4398021
3875,3247321,3875,3240545
3876,3154861,3876,3147738
3877,3056349,3877,3049232
3878,3340907,3878,3334429
3879,2903852,3879,2896916
3880,4055024,3880,4047508
3881,3590381,3881,3583636
3882,5302764,3882,5295779
3883,3501486,3883,3494417
3884,3326653,3884,3320137
3885,3894425,3885,3886746
3886,4406989,3886,4399006
3887,3475477,3887,3467736
3888,4552624,3888,4544600
3889,3195594,3889,3188812
3890,3982284,3890,3975352
3891,3542137,3891,3535119
3892,3490571,3892,3482260
3893,3832602,3893,3825949
3894,4052451,3894,4045678
3895,3964787,3895,3957758
3896,3570524,3896,3564131
3897,4005283,3897,3997090
3898,4278865,3898,4270990
3899,4713489,3899,4706496
3900,5172573,3900,5165781
3901,3929009,3901,3921505
3902,3803542,3902,3796839
3903,3384940,3903,3378102
3904,5981468,3904,5973608
3905,3938220,3905,3931068
3906,2952879,3906,2944881
3907,4066012,3907,4059442
3908,3442733,3908,3435797
3909,3078779,3909,3072202
3910,4170612,3910,4162661
3911,4623991,3911,4591448
3912,3864078,3912,3856509
3913,3450174,3913,3442628
3914,4379554,3914,4372848
3915,3287191,3915,3279533
3916,4052194,3916,4045376
3917,4229700,3917,4219764
3918,3629381,3918,3620855
3919,3300051,3919,3293845
3920,5414847,3920,5407828
3921,3720881,3921,3713528
3922,3899221,3922,3892282
3923,4034713,3923,4027944
3924,3889658,3924,3882292
3925,4278991,3925,4272715
3926,4319569,3926,4313053
3927,3792320,3927,3785738
3928,2737589,3928,2730569
3929,3442856,3929,3436329
3930,3730295,3930,3722370
3931,2540569,3931,2533605
3932,4452841,3932,4445131
3933,3236114,3933,3229051
3934,3552002,3934,3544014
3935,4204725,3935,4198292
3936,4804126,3936,4797193
3937,3530012,3937,3522348
3938,4267185,3938,4260797
3939,3339832,3939,3331481
3940,2650098,3940,2642946
3941,4235672,3941,4229156
3942,2921808,3942,2915211
3943,3012667,3943,3005237
3944,3501841,3944,3495606
3945,3771584,3945,3765419
3946,5630313,3946,5623730
3947,3031061,3947,3024308
3948,2946235,3948,2939265
3949,4980252,3949,4973735
3950,3602575,3950,3595072
3951,3702313,3951,3695536
3952,2930930,3952,2923626
3953,3336058,3953,3329069
3954,2907576,3954,2901510
3955,4821729,3955,4812698
3956,4408582,3956,4401594
3957,3926584,3957,3919295
3958,4876911,3958,4870205
3959,3633245,3959,3625889
3960,4118319,3960,4111518
3961,3678686,3961,3671071
3962,3973107,3962,3966605
3963,3556925,3963,3550347
3964,3665154,3964,3658370
3965,4066475,3965,4058932
3966,4650667,3966,4643526
3967,3104126,3967,3096812
3968,3409193,3968,3402684
3969,3408915,3969,3402315
3970,3307825,3970,3300285
3971,3576747,3971,3571297
3972,2829923,3972,2823782
3973,4904294,3973,4896572
3974,3443833,3974,3437307
3975,3610204,3975,3603345
3976,4039626,3976,4033553
3977,4086086,3977,4077822
3978,3128464,3978,3120143
3979,3920229,3979,3913888
3980,2918026,3980,2910570
3981,3472122,3981,3466157
3982,3208657,3982,3200670
3983,3210244,3983,3203995
3984,3989100,3984,3982022
3985,4064045,3985,4056552
3986,4428799,3986,4421405
3987,2839591,3987,2831822
3988,3939493,3988,3925955
3989,3198845,3989,3192182
3990,4337172,3990,4331086
3991,2901588,3991,2894834
3992,4737994,3992,4718029
3993,2868762,3993,2861577
3994,3285201,3994,3277517
3995,3825168,3995,3817406
3996,4148668,3996,4141548
3997,3548938,3997,3542085
3998,3703341,3998,3695516
3999,3799424,3999,3791917
4000,3783974,4000,3777411
4001,4130314,4001,4122337
4002,3842682,4002,3835906
4003,2682973,4003,2675877
4004,3786290,4004,3779794
4005,3219327,4005,3211710
4006,4328624,4006,4321748
4007,4321069,4007,4314616
4008,4193191,4008,4185833
4009,2623323,4009,2616783
4010,5942799,4010,5936326
4011,3194730,4011,3187859
4012,3235860,4012,3228991
4013,4843720,4013,4835828
4014,3660373,4014,3652596
4015,3632300,4015,3624911
4016,5207919,4016,5201074
4017,4387818,4017,4380431
4018,3377063,4018,3369866
4019,3021780,4019,3014881
4020,2953630,4020,2946787
4021,3195177,4021,3188407
4022,4130513,4022,4123917
4023,3681359,4023,3674723
4024,4409628,4024,4403204
4025,4317229,4025,4310053
4026,3328325,4026,3320545
4027,3739418,4027,3732966
4028,5577653,4028,5570582
4029,3202305,4029,3194959
4030,4935366,4030,4928766
4031,4063795,4031,4056085
4032,3264585,4032,3257002
4033,3586629,4033,3580081
4034,3302156,4034,3294779
4035,4028333,4035,4022258
4036,3492293,4036,3484760
4037,3233203,4037,3225332
4038,3167377,4038,3160856
4039,3545380,4039,3538820
4040,3466574,4040,3460230
4041,4081860,4041,4074772
4042,3479893,4042,3473269
4043,4023844,4043,4017288
4044,3062838,4044,3055991
4045,4042683,4045,4036513
4046,3490159,4046,3483766
4047,4219162,4047,4211084
4048,3494166,4048,3487210
4049,3480443,4049,3473492
4050,5180959,4050,5173024
4051,3436683,4051,3429074
4052,3929207,4052,3922198
4053,3549200,4053,3541449
4054,3160774,4054,3154192
4055,3190059,4055,3182927
4056,4174301,4056,4167846
4057,4164467,4057,4157563
4058,3395988,4058,3388330
4059,3728998,4059,3722042
4060,3669817,4060,3661887
4061,3805530,4061,3799100
4062,2916163,4062,2910559
4063,2965449,4063,2958470
4064,3513208,4064,3507513
4065,3053049,4065,3046659
4066,3131311,4066,3123451
4067,4697531,4067,4691465
4068,3901258,4068,3894007
4069,4206744,4069,4199733
4070,2945312,4070,2937610
4071,3613891,4071,3606783
4072,5779096,4072,5766807
4073,4039008,4073,4031884
4074,3014477,4074,3007596
4075,3726328,4075,3718660
4076,3855777,4076,3848933
4077,4298795,4077,4292167
4078,3525933,4078,3518744
4079,3766730,4079,3760061
4080,2931617,4080,2924768
4081,3193650,4081,3187157
4082,4225133,4082,4217266
4083,2778872,4083,2772686
4084,3868727,4084,3860030
4085,3496806,4085,3489502
4086,4458210,4086,4449815
4087,3370464,4087,3362634
4088,4704719,4088,4698071
4089,3583481,4089,3576144
4090,3499301,4090,3492312
4091,4352016,4091,4345447
4092,3188390,4092,3181285
4093,3803208,4093,3796861
4094,3054968,4094,3047897
4095,3388641,4095,3381234
4096,3257113,4096,3250359
4097,3411718,4097,3404696
4098,4421207,4098,4414475
4099,2897914,4099,2890747
4100,3212284,4100,3205607
4101,4193855,4101,4185987
4102,5202535,4102,5195483
4103,4234020,4103,4226345
4104,2907027,4104,2899631
4105,4438643,4105,4430788
4106,2645269,4106,2637909
4107,4383485,4107,4377484
4108,3084691,4108,3077457
4109,3887049,4109,3880347
4110,3658760,4110,3651961
4111,4162411,4111,4155466
4112,3814753,4112,3807401
4113,3122603,4113,3115769
4114,4200019,4114,4194342
4115,3435038,4115,3428611
4116,3246019,4116,3239572
4117,3065692,4117,3059757
4118,3014794,4118,3008650
4119,3434856,4119,3429316
4120,3398024,4120,3392342
4121,5135706,4121,5128853
4122,2911138,4122,2904786
4123,3217257,4123,3210942
4124,3357832,4124,3351673
4125,4491840,4125,4485852
4126,4074696,4126,4066808
4127,3879293,4127,3872371
4128,5957195,4128,5949709
4129,3190663,4129,3183811
4130,3817864,4130,3810392
4131,3470823,4131,3464025
4132,4283118,4132,4275878
4133,3900766,4133,3892981
4134,3614259,4134,3607197
4135,3404809,4135,3398077
4136,4131684,4136,4125074
4137,3491209,4137,3484627
4138,3879956,4138,3873266
4139,4924349,4139,4917471
4140,3103502,4140,3095609
4141,3509631,4141,3497792
4142,3518666,4142,3510694
4143,3460694,4143,3453231
4144,3556194,4144,3549322
4145,4236489,4145,4229713
4146,4045880,4146,4038223
4147,3504794,4147,3497745
4148,3317263,4148,3309258
4149,3643198,4149,3636458
4150,3657112,4150,3650819
4151,3831182,4151,3824296
4152,3511556,4152,3504505
4153,4349949,4153,4342858
4154,4266081,4154,4258595
4155,3340821,4155,3333930
4156,3409598,4156,3402141
4157,3660646,4157,3654484
4158,4201415,4158,4193773
4159,4516003,4159,4509211
4160,3582849,4160,3574987
4161,3002223,4161,2994010
4162,3681895,4162,3675735
4163,4095674,4163,4087945
4164,2949678,4164,2942937
4165,3345906,4165,3339227
4166,3098270,4166,3091479
4167,3823676,4167,3817408
4168,3642831,4168,3636137
4169,3192590,4169,3185595
4170,4011476,4170,4005277
4171,2665658,4171,2659280
4172,2866915,4172,2860765
4173,2261615,4173,2255956
4174,2579366,4174,2571992
4175,4408375,4175,4401453
4176,3334709,4176,3328116
4177,4039487,4177,4031448
4178,4290330,4178,4283211
4179,3153855,4179,3146376
4180,3809224,4180,3801757
4181,3521102,4181,3513784
4182,3738204,4182,3731134
4183,3582153,4183,3575286
4184,3086979,4184,3080610
4185,3823004,4185,3815651
4186,4560447,4186,4553697
4187,3789548,4187,3782216
4188,3710937,4188,3704486
4189,4036147,4189,4029116
4190,3468713,4190,3461564
4191,3979700,4191,3973054
4192,4055159,4192,4048435
4193,3346867,4193,3340381
4194,3516860,4194,3509791
4195,4669014,4195,4663312
4196,2889304,4196,2883461
4197,3361715,4197,3355630
4198,3023678,4198,3017717
4199,3719484,4199,3713910
4200,4796546,4200,4789478
4201,3987552,4201,3980410
4202,3992065,4202,3985043
4203,3618252,4203,3611501
4204,3859096,4204,3852235
4205,3340559,4205,3333642
4206,3234734,4206,3226602
4207,3223873,4207,3217523
4208,3293555,4208,3287094
4209,4067838,4209,4061009
4210,4174802,4210,4168186
4211,3193754,4211,3187254
4212,3403744,4212,3397057
4213,2643476,4213,2637618
4214,4008989,4214,4002861
4215,2873829,4215,2861437
4216,3832214,4216,3826620
4217,4134074,4217,4127327
4218,3647536,4218,3640551
4219,4687909,4219,4681529
4220,3820216,4220,3812186
4221,4682591,4221,4675524
4222,3378580,4222,3371052
4223,3858556,4223,3834871
4224,3474080,4224,3467533
4225,3506215,4225,3498704
4226,3304319,4226,3296778
4227,3891649,4227,3885426
4228,3497880,4228,3491163
4229,2825525,4229,2818828
4230,3261422,4230,3253387
4231,3837626,4231,3830908
4232,5290014,4232,5282728
4233,3468482,4233,3461179
4234,3487850,4234,3481374
4235,3497186,4235,3490667
4236,3404749,4236,3397056
4237,3592190,4237,3584502
4238,3178528,4238,3171828
4239,3301783,4239,3294039
4240,3380088,4240,3373484
4241,3706081,4241,3698998
4242,3657769,4242,3650499
4243,3269968,4243,3263276
4244,3349160,4244,3342648
4245,4676173,4245,4668635
4246,3802676,4246,3795919
